Context;Relation;Maximum_Cardinality;Likelihood
http://dbpedia.org/ontology/Food;http://xmlns.com/foaf/0.1/name;1;0.971232488
http://www.wikidata.org/entity/Q10833314;http://xmlns.com/foaf/0.1/name;1;0.978008771
http://dbpedia.org/class/yago/Medium106254669;http://xmlns.com/foaf/0.1/name;1;0.978218076
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#ChemicalObject;http://xmlns.com/foaf/0.1/name;1;0.972418382
http://dbpedia.org/ontology/HistoricPlace;http://xmlns.com/foaf/0.1/name;1;0.98281706
http://dbpedia.org/class/yago/WikicatVillagesInTheCzechRepublic;http://xmlns.com/foaf/0.1/name;1;0.977903995
http://www.wikidata.org/entity/Q11774891;http://xmlns.com/foaf/0.1/name;1;0.987873382
http://dbpedia.org/ontology/MusicalWork;http://xmlns.com/foaf/0.1/name;1;0.981096813
http://dbpedia.org/class/yago/MusicalOrganization108246613;http://xmlns.com/foaf/0.1/name;1;0.979717931
http://www.wikidata.org/entity/Q8502;http://xmlns.com/foaf/0.1/name;1;0.980733241
http://dbpedia.org/ontology/GridironFootballPlayer;http://xmlns.com/foaf/0.1/name;1;0.986764883
http://dbpedia.org/class/yago/BiologicalGroup107941170;http://xmlns.com/foaf/0.1/name;1;0.970222035
http://schema.org/Mountain;http://xmlns.com/foaf/0.1/name;1;0.980733241
http://dbpedia.org/ontology/RadioStation;http://xmlns.com/foaf/0.1/name;1;0.982735248
http://schema.org/MusicRecording;http://xmlns.com/foaf/0.1/name;1;0.97030424
http://schema.org/RadioStation;http://xmlns.com/foaf/0.1/name;1;0.983381927
http://dbpedia.org/class/yago/Animal100015388;http://xmlns.com/foaf/0.1/name;1;0.989429887
http://dbpedia.org/class/yago/WikicatVillagesInMasovianVoivodeship;http://xmlns.com/foaf/0.1/name;1;0.970614411
http://www.wikidata.org/entity/Q13219587;http://xmlns.com/foaf/0.1/name;1;0.973221411
http://dbpedia.org/class/yago/Music107020895;http://xmlns.com/foaf/0.1/name;1;0.971769954
http://www.wikidata.org/entity/Q134556;http://xmlns.com/foaf/0.1/name;1;0.971260541
http://dbpedia.org/ontology/Film;http://xmlns.com/foaf/0.1/name;1;0.971919781
http://www.wikidata.org/entity/Q2188189;http://xmlns.com/foaf/0.1/name;1;0.981212622
http://www.wikidata.org/entity/Q152;http://xmlns.com/foaf/0.1/name;1;0.981491975
http://dbpedia.org/class/yago/PhysicalCondition114034177;http://xmlns.com/foaf/0.1/name;1;0.970186239
http://www.wikidata.org/entity/Q729;http://xmlns.com/foaf/0.1/name;1;0.992782925
http://dbpedia.org/class/yago/WikicatRiversOfRomania;http://xmlns.com/foaf/0.1/name;1;0.977067358
http://dbpedia.org/class/yago/Activator114723079;http://xmlns.com/foaf/0.1/name;1;0.973178496
http://www.wikidata.org/entity/Q2095;http://xmlns.com/foaf/0.1/name;1;0.973094069
http://dbpedia.org/class/yago/Mountain109359803;http://xmlns.com/foaf/0.1/name;1;0.970477284
Top;http://xmlns.com/foaf/0.1/page;1;0.970885922
Top;http://xmlns.com/foaf/0.1/primaryTopic;1;0.999576614
Top;http://xmlns.com/foaf/0.1/surname;1;0.998391064
Top;http://xmlns.com/foaf/0.1/thumbnail;1;0.998739195
